scenario,quarter_index,quarter,country,rank,composite_score,implementation_score,innovation_score,investment_score,talent_score,infrastructure_score,operating_environment_score,research_score,development_score,commercial_ecosystem_score,government_strategy_score
rec3_only,13,2029Q1,France,10.0,27.23526195399981,31.81229328586667,22.46957704493005,27.60527442025873,23.834751999999998,37.703493,65.93375,29.18687573845029,13.8,10.17438849710685,91.2
rec3_only,13,2029Q1,UAE,11.0,26.55925334427706,39.87468884788903,8.93283289416648,33.454903237755175,35.30530143142665,50.14824,45.262485999999996,7.100418,11.29781066693965,20.318957026756465,81.38
rec3_only,13,2029Q1,Japan,12.0,23.883043957941442,21.14744797129386,25.742047385675114,25.212665279057006,10.825095360078159,40.800648,40.613047,20.311903,32.75037874990595,12.399535710466932,71.96
rec3_only,13,2029Q1,Spain,13.0,23.065867641339153,32.182436782399996,11.928301651161853,26.33686508780739,28.328127999999992,30.508564999999997,57.942934,15.993202977319559,6.6819999999999995,8.536389249180502,91.28
rec3_only,14,2029Q2,United States of America,1.0,76.97701993750705,73.72280236693332,75.75069176973642,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.88089386046573,85.5956,77.39
rec3_only,14,2029Q2,China,2.0,51.32540987351963,33.8013536816,72.39492825375443,45.554945936053386,17.608435999999998,63.96388299999999,65.70797,79.07373515916609,63.76239736454103,32.03802179106491,94.87
rec3_only,14,2029Q2,South Korea,3.0,38.64243589852121,31.983588819887938,52.08528680241875,28.08957621571126,22.888231803981988,48.873993999999996,50.010816000000005,25.094224,86.9208820567791,11.80557923027668,87.5
rec3_only,14,2029Q2,Canada,4.0,34.29855165689295,45.20646653511136,23.385783245110083,34.48659656968596,42.47513360857802,40.92203799999999,69.81874599999999,28.821981,16.369639194085998,16.529813971428894,100.0
rec3_only,14,2029Q2,Singapore,5.0,34.016905298833,52.33085886427915,19.218254231501827,28.926845559166836,57.03645861850442,42.13708899999999,45.990356,20.415143,17.673508364727148,14.977374730565415,79.82
rec3_only,14,2029Q2,United Kingdom,6.0,33.37801922634458,37.38945935893333,30.699975497422834,31.39231416447174,35.37574299999999,31.680918,60.76709700000001,41.976581044349246,16.146,17.29633188105493,82.82
rec3_only,14,2029Q2,Germany,7.0,31.05762624980352,35.78758321866667,28.731176475572255,27.432740838340855,32.084827,35.029208999999994,58.791722,37.33560862307792,17.625999999999998,11.749875503357597,84.65
rec3_only,14,2029Q2,India,8.0,29.822370035010703,47.09673476799522,19.927824595632188,18.755521641887455,56.3656782548787,18.771287,51.527429000000005,19.67744,20.250979578272883,7.771377055648315,58.83
rec3_only,14,2029Q2,Israel,9.0,28.58237119198482,39.879845945148176,19.93091204424543,24.71259562376438,40.372603685792214,30.116510999999996,57.058828,20.810449000000002,18.795751356939235,19.45071639317959,43.91
rec3_only,14,2029Q2,France,10.0,27.30798458647172,31.81229328586667,22.520282607425038,27.823147028041426,23.834751999999998,37.703493,65.93375,29.27686861645521,13.8,10.451978519147085,91.2
rec3_only,14,2029Q2,UAE,11.0,26.640347590556566,39.93720037626417,9.002619494213286,33.58397308901392,35.40074859405156,50.14824,45.262485999999996,7.100418,11.457666256533273,20.483404054862817,81.38
rec3_only,14,2029Q2,Japan,12.0,23.96044747553708,21.201913588518096,25.79618632140457,25.36286874181959,10.908257438494644,40.800648,40.613047,20.311903,32.87439126069167,12.590908930639575,71.96
rec3_only,14,2029Q2,Spain,13.0,23.14132365052345,32.182436782399996,11.983688564568888,26.558681257307114,28.328127999999992,30.508564999999997,57.942934,16.091504376535887,6.6819999999999995,8.81900373664155,91.28
rec3_only,15,2029Q3,United States of America,1.0,77.00003328306502,73.72280236693332,75.81139698091542,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,74.01994730794587,85.5956,77.39
rec3_only,15,2029Q3,China,2.0,51.42361212897519,33.8013536816,72.50740303950016,45.780209998337256,17.608435999999998,63.96388299999999,65.70797,79.17283250076912,63.891338195252,32.325029215498084,94.87
rec3_only,15,2029Q3,South Korea,3.0,38.70716374792934,32.03828544303772,52.104020508464444,28.241790629528843,22.971746599100754,48.873993999999996,50.010816000000005,25.094224,86.9637941290566,11.999514589643228,87.5
rec3_only,15,2029Q3,Canada,4.0,34.340183327940025,45.212663928216244,23.400028572974858,34.624864272221,42.484596240558204,40.92203799999999,69.81874599999999,28.821981,16.40227003271763,16.705979919891934,100.0
rec3_only,15,2029Q3,Singapore,5.0,34.09044496497396,52.36965724124311,19.282031178017817,29.07019718300979,57.095698811344334,42.13708899999999,45.990356,20.415143,17.819598034964073,15.160018068922838,79.82
rec3_only,15,2029Q3,United Kingdom,6.0,33.44362814530422,37.38945935893333,30.743048429567235,31.59291251987193,35.37574299999999,31.680918,60.76709700000001,42.053027432813394,16.146,17.551912894489682,82.82
rec3_only,15,2029Q3,Germany,7.0,31.12671091476973,35.78758321866667,28.7746970948854,27.64676828621501,32.084827,35.029208999999994,58.791722,37.412849572430034,17.625999999999998,12.0225664330584,84.65
rec3_only,15,2029Q3,India,8.0,29.89679796627089,47.13176339173718,19.98475859281896,18.918664441128634,56.41916251344236,18.771287,51.527429000000005,19.67744,20.381394553097685,7.979236197272181,58.83
rec3_only,15,2029Q3,Israel,9.0,28.65230080894782,39.920961216282535,19.990234074290775,24.84440088692717,40.43538148170176,30.116510999999996,57.058828,20.810449000000002,18.931636442076332,19.618648591167826,43.91
rec3_only,15,2029Q3,France,10.0,27.380475228081814,31.81229328586667,22.570830558659694,28.040337738626377,23.834751999999998,37.703493,65.93375,29.36658176398825,13.8,10.728699740560756,91.2
rec3_only,15,2029Q3,UAE,11.0,26.721165542220515,39.99950690871949,9.072177127166231,33.71261969291048,35.49588275394872,50.14824,45.262485999999996,7.100418,11.61699736621582,20.647311826355896,81.38
rec3_only,15,2029Q3,Japan,12.0,24.03759710597727,21.256200595018974,25.850147629412223,25.51257965940418,10.991146801026517,40.800648,40.613047,20.311903,32.99799689130013,12.781654602318593,71.96
rec3_only,15,2029Q3,Spain,13.0,23.21653050345855,32.182436782399996,12.038903315380761,26.779811487143974,28.328127999999992,30.508564999999997,57.942934,16.189500219385987,6.6819999999999995,9.100744272998464,91.28
rec3_only,16,2029Q4,United States of America,1.0,77.02292410968899,73.72280236693332,75.87177900841203,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,74.15826045975227,85.5956,77.39
rec3_only,16,2029Q4,China,2.0,51.52130861580358,33.8013536816,72.6192826810697,46.00419791737873,17.608435999999998,63.96388299999999,65.70797,79.27142896992002,64.01959256805148,32.61041071442192,94.87
rec3_only,16,2029Q4,South Korea,3.0,38.77168548510082,32.092802697919524,52.12269274995637,28.39350725429778,23.05498752166051,48.873993999999996,50.010816000000005,25.094224,87.00656540851031,12.192815719335876,87.5
rec3_only,16,2029Q4,Canada,4.0,34.35874630630715,45.21764660646935,23.412669355305255,34.67485525594073,42.49220415727202,40.92203799999999,69.81874599999999,28.821981,16.431225444085925,16.769673095522407,100.0
rec3_only,16,2029Q4,Singapore,5.0,34.1637492030182,52.40832838553207,19.345598874877147,29.21307746567831,57.15474473605265,42.13708899999999,45.990356,20.415143,17.965208390730677,15.34206087466475,79.82
rec3_only,16,2029Q4,United Kingdom,6.0,33.509011579591544,37.38945935893333,30.785987475431945,31.792879862543003,35.37574299999999,31.680918,60.76709700000001,42.12923619820343,16.146,17.806689938856607,82.82
rec3_only,16,2029Q4,Germany,7.0,31.195579475338647,35.78758321866667,28.818082436344923,27.860131680429838,32.084827,35.029208999999994,58.791722,37.48985042892492,17.625999999999998,12.294411296464752,84.65
rec3_only,16,2029Q4,India,8.0,29.9709823501768,47.16667714506835,20.041505791797064,19.08127231601479,56.47247137948139,18.771287,51.527429000000005,19.67744,20.511381641512184,8.186413795378432,58.83
rec3_only,16,2029Q4,Israel,9.0,28.721999725926345,39.961941656881734,20.049361471085433,24.97577470792135,40.497953408512416,30.116510999999996,57.058828,20.810449000000002,19.067075693586027,19.78603109159513,43.91
rec3_only,16,2029Q4,France,10.0,27.452742188155483,31.81229328586667,22.62122138854691,28.25686071822534,23.834751999999998,37.703493,65.93375,29.456016050553064,13.8,11.004570210422855,91.2
rec3_only,16,2029Q4,UAE,11.0,26.80172361527037,40.061609117504226,9.141506544257359,33.84084443736255,35.59070493755734,50.14824,45.262485999999996,7.100418,11.775805716785282,20.81068210957229,81.38
rec3_only,16,2029Q4,Japan,12.0,24.114480847674663,21.31030957651996,25.903931892487652,25.66179964886901,11.073764341999118,40.800648,40.613047,20.311903,33.121196976689234,12.971774785786994,71.96
rec3_only,16,2029Q4,Spain,13.0,23.291514444366996,32.182436782399996,12.093946438741195,27.00025790048035,28.328127999999992,30.508564999999997,57.942934,16.287191455649754,6.6819999999999995,9.381613563358126,91.28
all_recommendations,1,2026Q1,United States of America,1.0,76.66639400359998,73.72280236693332,74.9313144711158,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.004,85.5956,77.39
all_recommendations,1,2026Q1,China,2.0,49.998453436799984,33.8013536816,70.8754281382221,42.51350548596991,17.608435999999998,63.96388299999999,65.70797,77.735177,62.022,28.162943,94.87
all_recommendations,1,2026Q1,South Korea,3.0,37.781293510599994,31.255939021866666,51.83606237509893,26.064518629524198,21.777202999999997,48.873993999999996,50.010816000000005,25.094224,86.35000000000001,9.225467,87.5
all_recommendations,1,2026Q1,Singapore,4.0,33.038641044599984,51.814709428799986,18.36979568662622,27.01966435136234,56.248363999999995,42.13708899999999,45.990356,20.415143,15.729999999999999,12.547448000000001,79.82
all_recommendations,1,2026Q1,Canada,5.0,32.86445341959999,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
all_recommendations,1,2026Q1,United Kingdom,6.0,32.50625984399999,37.38945935893333,30.127651992614076,28.72639167954453,35.37574299999999,31.680918,60.76709700000001,40.96081399999999,16.146,13.899698,82.82
all_recommendations,1,2026Q1,Germany,7.0,30.139545360399993,35.78758321866667,28.15290441150092,24.589001996746646,32.084827,35.029208999999994,58.791722,36.309284,17.625999999999998,8.126687,84.65
all_recommendations,1,2026Q1,India,8.0,28.832275047799993,46.630735780799995,19.170401434977578,16.58499368035787,55.65415699999999,18.771287,51.527429000000005,19.67744,18.516,5.005922,58.83
all_recommendations,1,2026Q1,Israel,9.0,27.65212443879999,39.33287399306666,19.141719615932473,22.95921425376169,39.53744699999999,30.116510999999996,57.058828,20.810449000000002,16.988,17.216745,43.91
all_recommendations,1,2026Q1,France,10.0,26.344510560399996,31.81229328586667,21.848636188868372,24.93730215128101,23.834751999999998,37.703493,65.93375,28.084822,13.8,6.775143,91.2
all_recommendations,1,2026Q1,UAE,11.0,25.56516333899999,39.10831308586666,8.077257411764707,31.87254024806832,34.13514299999999,50.14824,45.262485999999996,7.100418,9.338,18.302879,81.38
all_recommendations,1,2026Q1,Japan,12.0,22.934060240999997,20.479713075200003,25.078310421524666,23.371209259861732,9.805549,40.800648,40.613047,20.311903,31.23,10.053349,71.96
all_recommendations,1,2026Q1,Spain,13.0,22.141652517199994,32.182436782399996,11.25003292218412,23.620785860105734,28.328127999999992,30.508564999999997,57.942934,14.789403,6.6819999999999995,5.075851,91.28
all_recommendations,2,2026Q2,United States of America,1.0,76.69094951041379,73.72280236693332,74.99608763601634,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.15237164237945,85.5956,77.39
all_recommendations,2,2026Q2,China,2.0,50.10373547789662,33.8013536816,70.99604956326655,42.75449564105765,17.608435999999998,63.96388299999999,65.70797,77.84171721873241,62.15958136291509,28.469986933347545,94.87
all_recommendations,2,2026Q2,South Korea,3.0,37.848928782348864,31.31312050054811,51.85562076050104,26.22340048101135,21.864511853849912,48.873993999999996,50.010816000000005,25.094224,86.39480111121414,9.427897296791144,87.5
all_recommendations,2,2026Q2,Singapore,4.0,33.11551049857354,51.8552704074762,18.436380167918237,27.169280823478466,56.31029546174095,42.13708899999999,45.990356,20.415143,15.882520706089444,12.738073339343812,79.82
all_recommendations,2,2026Q2,Canada,5.0,32.86445341959999,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
all_recommendations,2,2026Q2,United Kingdom,6.0,32.57476771184544,37.38945935893333,30.172541167022498,28.935972450190835,35.37574299999999,31.680918,60.76709700000001,41.0404838783625,16.146,14.16672344819651,82.82
all_recommendations,2,2026Q2,Germany,7.0,30.211696134158817,35.78758321866667,28.19826015055673,24.812597489493278,32.084827,35.029208999999994,58.791722,36.38978194323997,17.625999999999998,8.411568511224853,84.65
all_recommendations,2,2026Q2,India,8.0,28.91007948062029,46.66735574719638,19.229841732415025,16.755230016827696,55.71007103663943,18.771287,51.527429000000005,19.67744,18.6521559924987,5.22281896962658,58.83
all_recommendations,2,2026Q2,Israel,9.0,27.72519278984909,39.375857121904666,19.203653070190406,23.096737195130764,39.60307677733815,30.116510999999996,57.058828,20.810449000000002,17.12986690337874,17.391962053278,43.91
all_recommendations,2,2026Q2,France,10.0,26.42020698027087,31.81229328586667,21.90131557905601,25.164154325286585,23.834751999999998,37.703493,65.93375,28.17831805252872,13.8,7.06417382688068,91.2
all_recommendations,2,2026Q2,UAE,11.0,25.649644221998095,39.17345019035576,8.149877051980802,32.00715282401484,34.23459908380866,50.14824,45.262485999999996,7.100418,9.504345048978378,18.474387976296626,81.38
all_recommendations,2,2026Q2,Japan,12.0,23.01473545454685,20.536466328438472,25.134647168575228,23.527453191672823,9.892204007998478,40.800648,40.613047,20.311903,31.359046893092852,10.252418341100245,71.96
all_recommendations,2,2026Q2,Spain,13.0,22.220200569807293,32.182436782399996,11.307575895362781,23.851775913769714,28.328127999999992,30.508564999999997,57.942934,14.891531001554451,6.6819999999999995,5.370153871481726,91.28
all_recommendations,3,2026Q3,United States of America,1.0,76.71537487931947,73.72280236693332,75.06051751970323,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.29995695298787,85.5956,77.39
all_recommendations,3,2026Q3,China,2.0,50.20844809818626,33.8013536816,71.1160175386307,42.99419347533487,17.608435999999998,63.96388299999999,65.70797,77.94767845319397,62.29643357978158,28.77538432945515,94.87
all_recommendations,3,2026Q3,South Korea,3.0,37.9163415191353,31.370114138229653,51.87511495268706,26.38175979722096,21.951533898355535,48.873993999999996,50.010816000000005,25.094224,86.43945517923662,9.629661834904839,87.5
all_recommendations,3,2026Q3,Singapore,4.0,33.192127208266974,51.89569814344922,18.502746110107577,27.31840547544582,56.37202347880075,42.13708899999999,45.990356,20.415143,16.03454081898358,12.92807205394885,79.82
all_recommendations,3,2026Q3,Canada,5.0,32.86445341959999,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
all_recommendations,3,2026Q3,United Kingdom,6.0,32.64306047821993,37.38945935893333,30.217290693718823,29.14489673037656,35.37574299999999,31.680918,60.76709700000001,41.1199059081873,16.146,14.432912466319152,82.82
all_recommendations,3,2026Q3,Germany,7.0,30.28362078400189,35.78758321866667,28.24347479044392,25.035488427650723,32.084827,35.029208999999994,58.791722,36.470029461878696,17.625999999999998,8.695552354193328,84.65
all_recommendations,3,2026Q3,India,8.0,28.987628056805292,46.703855417104066,19.28908693890916,16.924905691550496,55.76580139582258,18.771287,51.527429000000005,19.67744,18.78786510296352,5.439001603897756,58.83
all_recommendations,3,2026Q3,Israel,9.0,27.798021394685264,39.418699051282886,19.26538325063353,23.233807237644815,39.66849096103861,30.116510999999996,57.058828,20.810449000000002,17.27126818075632,17.56660207117544,43.91
all_recommendations,3,2026Q3,France,10.0,26.495666637641204,31.81229328586667,21.95383108660578,25.39030089354668,23.834751999999998,37.703493,65.93375,28.271523244064845,13.8,7.352305646233823,91.2
all_recommendations,3,2026Q3,UAE,11.0,25.733848971630536,39.23837331963611,8.222258344901828,32.14132281351837,34.333728454656104,50.14824,45.262485999999996,7.100418,9.670144131433734,18.645333056187404,81.38
all_recommendations,3,2026Q3,Japan,12.0,23.09514556885732,20.593033147396454,25.19079901094666,23.68318150508801,9.97857435453448,40.800648,40.613047,20.311903,31.487670237159378,10.45083073627535,71.96
all_recommendations,3,2026Q3,Spain,13.0,22.298500527902384,32.182436782399996,11.364939855568782,24.08204910127643,28.328127999999992,30.508564999999997,57.942934,14.993341288605457,6.6819999999999995,5.663543388621109,91.28
all_recommendations,4,2026Q4,United States of America,1.0,76.7396708000147,73.72280236693332,75.12460594147907,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.44676009918257,85.5956,77.39
all_recommendations,4,2026Q4,China,2.0,50.31259270747297,33.8013536816,71.23532985110985,43.23260896385926,17.608435999999998,63.96388299999999,65.70797,78.05307388037409,62.4325605148871,29.079147897476652,94.87
all_recommendations,4,2026Q4,South Korea,3.0,37.98353129796251,31.42692055196848,51.894545162347654,26.539598303579616,22.038270075684764,48.873993999999996,50.010816000000005,25.094224,86.48396268668273,9.830762812695482,87.5
all_recommendations,4,2026Q4,Singapore,4.0,33.268491087608616,51.935993074421,18.568894230468572,27.46703948027221,56.43354871949462,42.13708899999999,45.990356,20.415143,16.186061981695687,13.117445638336457,79.82
all_recommendations,4,2026Q4,Canada,5.0,32.865775612079446,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
all_recommendations,4,2026Q4,United Kingdom,6.0,32.71113991181003,37.38945935893333,30.261901007139286,29.3531675997283,35.37574299999999,31.680918,60.76709700000001,41.19908086051734,16.146,14.698268978099431,82.82
all_recommendations,4,2026Q4,Germany,7.0,30.355316468129693,35.78758321866667,28.288548770114105,25.25767706821708,32.084827,35.029208999999994,58.791722,36.550027334973116,17.625999999999998,8.978641404531501,84.65
all_recommendations,4,2026Q4,India,8.0,29.064921623622148,46.7402351856967,19.348137694774355,17.09402728161791,55.821348680929404,18.771287,51.527429000000005,19.67744,18.923128798120587,5.65447828264168,58.83
all_recommendations,4,2026Q4,Israel,9.0,27.870611044409756,39.461400245041155,19.326910824433483,23.370429502721926,39.73369025932587,30.116510999999996,57.058828,20.810449000000002,17.412205360379048,17.740671578856592,43.91
all_recommendations,4,2026Q4,France,10.0,26.57088878531032,31.81229328586667,22.0061832213474,25.615744057341907,23.834751999999998,37.703493,65.93375,28.36443847946067,13.8,7.639541262696239,91.2
all_recommendations,4,2026Q4,UAE,11.0,25.81777850228534,39.30308317661569,8.294402072815236,32.27505167173837,34.432532185793484,50.14824,45.262485999999996,7.100418,9.835399039300638,18.815716093681168,81.38
all_recommendations,4,2026Q4,Japan,12.0,23.17529114704258,20.64941414451004,25.246766555520654,23.838395912281385,10.064660974720123,40.800648,40.613047,20.311903,31.61587142234368,10.648588366994783,71.96
all_recommendations,4,2026Q4,Spain,13.0,22.376555946836344,32.182436782399996,11.42212535970147,24.31160367305191,28.328127999999992,30.508564999999997,57.942934,15.094834849545071,6.6819999999999995,5.956017322297743,91.28
all_recommendations,5,2027Q1,United States of America,1.0,76.76383795854187,73.72280236693332,75.1883547110047,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.59278522623498,85.5956,77.39
all_recommendations,5,2027Q1,China,2.0,50.41616522892849,33.8013536816,71.35399980706815,43.46974796920628,17.608435999999998,63.96388299999999,65.70797,78.15789338490418,62.56796601203958,29.381285106879925,94.87
all_recommendations,5,2027Q1,South Korea,3.0,38.05050230538061,31.483540356794713,51.91391159948195,26.696917719793287,22.12472132491049,48.873993999999996,50.010816000000005,25.094224,86.5283241145837,10.031202421228855,87.5
all_recommendations,5,2027Q1,Singapore,4.0,33.344603080393505,51.97615563665558,18.63482524392137,27.615184609537938,56.494871849942356,42.13708899999999,45.990356,20.415143,16.337085831846473,13.306196349665179,79.82
all_recommendations,5,2027Q1,Canada,5.0,32.88493501264402,44.87074588401654,23.13710140226853,29.604801026011152,41.96253082290799,40.92203799999999,69.81874599999999,28.821981,15.8,10.309951151793484,100.0
all_recommendations,5,2027Q1,United Kingdom,6.0,32.77900312803854,37.38945935893333,30.3063725403686,29.560793286797683,35.37574299999999,31.680918,60.76709700000001,41.2780095039969,16.146,14.962803467479539,82.82
all_recommendations,5,2027Q1,Germany,7.0,30.426787929390887,35.78758321866667,28.333482527153365,25.479165660840447,32.084827,35.029208999999994,58.791722,36.629776339156564,17.625999999999998,9.260838528500857,84.65
all_recommendations,5,2027Q1,India,8.0,29.141955709170787,46.77649544684975,19.406994638223374,17.262595626344172,55.87671349335772,18.771287,51.527429000000005,19.67744,19.057948539882055,5.869250075222961,58.83
all_recommendations,5,2027Q1,Israel,9.0,27.94296297483776,39.50396116549561,19.388236456572145,23.506602052431134,39.79867537809794,30.116510999999996,57.058828,20.810449000000002,17.55267996547734,17.914168107216664,43.91
all_recommendations,5,2027Q1,France,10.0,26.645874679026,31.81229328586667,22.058372491524544,25.84048601106724,23.834751999999998,37.703493,65.93375,28.45706466075353,13.8,7.925883472131785,91.2
all_recommendations,5,2027Q1,UAE,11.0,25.90143371163268,39.367580461893404,8.366309015440901,32.40834084904989,34.53101134694636,50.14824,45.262485999999996,7.100418,10.000111558632296,18.985538936691032,81.38
all_recommendations,5,2027Q1,Japan,12.0,23.25517298832953,20.705609930203476,25.302550407187045,23.993098119711732,10.15046480059569,40.800648,40.613047,20.311903,31.743651834227236,10.845693407446195,71.96
all_recommendations,5,2027Q1,Spain,13.0,22.45436836334497,32.182436782399996,11.47913296292771,24.540425618504308,28.328127999999992,30.508564999999997,57.942934,15.196012669690521,6.6819999999999995,6.247557821710927,91.28
all_recommendations,6,2027Q2,United States of America,1.0,76.78787703730757,73.72280236693332,75.25176562835026,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.73803645744763,85.5956,77.39
all_recommendations,6,2027Q2,China,2.0,50.519186672691575,33.8013536816,71.47202405409959,43.70561524151148,17.608435999999998,63.96388299999999,65.70797,78.26213807655807,62.70265389467569,29.68180200978069,94.87
all_recommendations,6,2027Q2,South Korea,3.0,38.11725392950826,31.53997416571812,51.93321447339984,26.853719759866337,22.210888582020743,48.873993999999996,50.010816000000005,25.094224,86.572539942392,10.23098284430639,87.5
all_recommendations,6,2027Q2,Singapore,4.0,33.4204641278388,52.01618626498387,18.700539863039644,27.762842478453756,56.555993534075554,42.13708899999999,45.990356,20.415143,16.487614001681756,13.49432624586414,79.82
all_recommendations,6,2027Q2,Canada,5.0,33.026307354599844,45.11375804119194,23.13710140226853,29.8088708507768,42.3335795156636,40.92203799999999,69.81874599999999,28.821981,15.8,10.56995514096381,100.0
all_recommendations,6,2027Q2,United Kingdom,6.0,32.84665007791582,37.38945935893333,30.350705725144188,29.76777254854638,35.37574299999999,31.680918,60.76709700000001,41.356692604879036,16.146,15.22651435071272,82.82
all_recommendations,6,2027Q2,Germany,7.0,30.49803586872236,35.78758321866667,28.378276497786462,25.69995644784323,32.084827,35.029208999999994,58.791722,36.709277248646295,17.625999999999998,9.542146583029275,84.65
all_recommendations,6,2027Q2,India,8.0,29.218737531686884,46.81263659314484,19.465658405374278,17.430612235966485,55.931896432529776,18.771287,51.527429000000005,19.67744,19.192325785361867,6.083318905824656,58.83
all_recommendations,6,2027Q2,Israel,9.0,28.01507345527316,39.546382273443655,19.449360809848848,23.64232618870834,39.86344702093392,30.116510999999996,57.058828,20.810449000000002,17.692693514282162,18.087093315043422,43.91
all_recommendations,6,2027Q2,France,10.0,26.720625070754483,31.81229328586667,22.110399403799768,26.064525027468427,23.834751999999998,37.703493,65.93375,28.54940268717459,13.8,8.211330073857447,91.2
all_recommendations,6,2027Q2,UAE,11.0,25.98481549782553,39.431865873766725,8.437979949939557,32.54119179105942,34.62916700432622,50.14824,45.262485999999996,7.100418,10.164283469619853,19.154803427054457,81.38
all_recommendations,6,2027Q2,Japan,12.0,23.33478994852363,20.76162111289577,25.35815116885032,24.1472898281417,10.235986761139708,40.800648,40.613047,20.311903,31.87101285384384,11.042148024559818,71.96
all_recommendations,6,2027Q2,Spain,13.0,22.531940423634225,32.182436782399996,11.535963218687282,24.768547778962358,28.328127999999992,30.508564999999997,57.942934,15.296875731293767,6.6819999999999995,6.538206729776395,91.28
all_recommendations,7,2027Q3,United States of America,1.0,76.81178871510177,73.72280236693332,75.31484048404587,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.88251789427065,85.5956,77.39
all_recommendations,7,2027Q3,China,2.0,50.62165088209401,33.8013536816,71.58941973886306,43.94017914989422,17.608435999999998,63.96388299999999,65.70797,78.36583173764674,62.83662796596893,29.980658305486983,94.87
all_recommendations,7,2027Q3,South Korea,3.0,38.18378677172157,31.596222589734737,51.952453992724244,27.010006132120548,22.296772779928844,48.873993999999996,50.010816000000005,25.094224,86.61661064798645,10.430106258489342,87.5
all_recommendations,7,2027Q3,Singapore,4.0,33.496079848453356,52.05608539280844,18.766038798058325,27.910015856865158,56.61691443364482,42.13708899999999,45.990356,20.415143,16.637648118090098,13.681838855974831,79.82
all_recommendations,7,2027Q3,Canada,5.0,33.3433718377205,45.4304674037182,23.18475479097961,30.552240647959835,42.817154478804255,40.92203799999999,69.81874599999999,28.88424409045996,15.822835214969594,11.51707759240064,100.0
all_recommendations,7,2027Q3,United Kingdom,6.0,32.91408998914264,37.38945935893333,30.394900991860354,29.974107406116428,35.37574299999999,31.680918,60.76709700000001,41.43513092703306,16.146,15.489404202922433,82.82
all_recommendations,7,2027Q3,Germany,7.0,30.56906127549972,35.78758321866667,28.422931116881088,25.920069591724754,32.084827,35.029208999999994,58.791722,36.78853083525104,17.625999999999998,9.822591257021333,84.65
all_recommendations,7,2027Q3,India,8.0,29.295272565592015,46.84865901587394,19.524129630257317,17.598078917210792,55.986898095898724,18.771287,51.527429000000005,19.67744,19.32626198689153,6.296687076384109,58.83
all_recommendations,7,2027Q3,Israel,9.0,28.08695302597668,39.58866402816899,19.510284544887526,23.77760771573008,39.92800588910167,30.116510999999996,57.058828,20.810449000000002,17.832247520041456,18.259454597399106,43.91
all_recommendations,7,2027Q3,France,10.0,26.79514071003598,31.81229328586667,22.162264463259426,26.287846330263285,23.834751999999998,37.703493,65.93375,28.641453455157535,13.8,8.495862241511613,91.2
all_recommendations,7,2027Q3,UAE,11.0,26.067924499910657,39.49594010823919,8.509415650921193,32.67360593862045,34.72700022064208,50.14824,45.262485999999996,7.100418,10.327916546611625,19.3235114005532,81.38
all_recommendations,7,2027Q3,Japan,12.0,23.41414397486605,20.817448299007275,25.41356944143617,24.300972732656906,10.321227782279015,40.800648,40.613047,20.311903,31.997955857694564,11.237954378032814,71.96
all_recommendations,7,2027Q3,Spain,13.0,22.609269844338492,32.182436782399996,11.592616678698237,24.995967402898906,28.328127999999992,30.508564999999997,57.942934,15.397425013551038,6.6819999999999995,6.827960540791922,91.28
all_recommendations,8,2027Q4,United States of America,1.0,76.83557366711707,73.72280236693332,75.3775810591324,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.02623361641747,85.5956,77.39
all_recommendations,8,2027Q4,China,2.0,50.72354900069223,33.8013536816,71.706172634952,44.17347345842654,17.608435999999998,63.96388299999999,65.70797,78.4689551845181,62.9698920089369,30.27789701257558,94.87
all_recommendations,8,2027Q4,South Korea,3.0,38.25010155179525,31.652286237833458,51.97163036539334,27.165778539213996,22.38237484848349,48.873993999999996,50.010816000000005,25.094224,86.6605367076774,10.628574833122913,87.5
all_recommendations,8,2027Q4,Canada,4.0,33.77924773719466,45.801912830691855,23.261299373530406,31.63854921990589,43.384304458914684,40.92203799999999,69.81874599999999,28.945472477825362,15.919520816197634,12.90113602681274,100.0
