scenario,quarter_index,quarter,country,composite_score_p10,composite_score_median,composite_score_p90,rank_p10,rank_median,rank_p90,implementation_score_median,innovation_score_median,investment_score_median,talent_score_median,infrastructure_score_median,operating_environment_score_median,research_score_median,development_score_median,commercial_ecosystem_score_median,government_strategy_score_median
rec3_only,15,2029Q3,Singapore,34.01963029948946,34.09044496497396,34.15709339061462,5.0,5.0,5.0,52.36965724124311,19.282031178017817,29.07019718300979,57.095698811344334,42.13708899999999,45.990356,20.415143,17.819598034964073,15.160018068922838,79.82
rec3_only,15,2029Q3,South Korea,38.63736933487711,38.70716374792934,38.768934613800035,3.0,3.0,3.0,32.03828544303772,52.104020508464444,28.241790629528843,22.971746599100754,48.873993999999996,50.010816000000005,25.094224,86.9637941290566,11.999514589643228,87.5
rec3_only,15,2029Q3,Spain,23.118522171045502,23.21653050345855,23.31233318693461,13.0,13.0,13.0,32.182436782399996,12.038903315380761,26.779811487143974,28.328127999999992,30.508564999999997,57.942934,16.189500219385987,6.6819999999999995,9.100744272998464,91.28
rec3_only,15,2029Q3,UAE,26.63813207744071,26.721165542220515,26.800094683376226,11.0,11.0,11.0,39.99950690871949,9.072177127166231,33.71261969291048,35.49588275394872,50.14824,45.262485999999996,7.100418,11.61699736621582,20.647311826355896,81.38
rec3_only,15,2029Q3,United Kingdom,33.36067066183867,33.44362814530422,33.525748558587786,6.0,6.0,6.0,37.38945935893333,30.743048429567235,31.59291251987193,35.37574299999999,31.680918,60.76709700000001,42.053027432813394,16.146,17.551912894489682,82.82
rec3_only,15,2029Q3,United States of America,76.95331776583751,77.00003328306502,77.06039174113958,1.0,1.0,1.0,73.72280236693332,75.81139698091542,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,74.01994730794587,85.5956,77.39
rec3_only,16,2029Q4,Canada,34.27455629630486,34.35874630630715,34.443847945782004,4.0,4.0,4.0,45.21764660646935,23.412669355305255,34.67485525594073,42.49220415727202,40.92203799999999,69.81874599999999,28.821981,16.431225444085925,16.769673095522407,100.0
rec3_only,16,2029Q4,China,51.41321025250515,51.52130861580358,51.638577788540815,2.0,2.0,2.0,33.8013536816,72.6192826810697,46.00419791737873,17.608435999999998,63.96388299999999,65.70797,79.27142896992002,64.01959256805148,32.61041071442192,94.87
rec3_only,16,2029Q4,France,27.353212557314787,27.452742188155483,27.55071810092494,10.0,10.0,10.0,31.81229328586667,22.62122138854691,28.25686071822534,23.834751999999998,37.703493,65.93375,29.456016050553064,13.8,11.004570210422855,91.2
rec3_only,16,2029Q4,Germany,31.098940495267357,31.195579475338647,31.289548885256277,7.0,7.0,7.0,35.78758321866667,28.818082436344923,27.860131680429838,32.084827,35.029208999999994,58.791722,37.48985042892492,17.625999999999998,12.294411296464752,84.65
rec3_only,16,2029Q4,India,29.89358105737819,29.9709823501768,30.043338519755263,8.0,8.0,8.0,47.16667714506835,20.041505791797064,19.08127231601479,56.47247137948139,18.771287,51.527429000000005,19.67744,20.511381641512184,8.186413795378432,58.83
rec3_only,16,2029Q4,Israel,28.652044988147782,28.721999725926345,28.788126728430104,9.0,9.0,9.0,39.961941656881734,20.049361471085433,24.97577470792135,40.497953408512416,30.116510999999996,57.058828,20.810449000000002,19.067075693586027,19.78603109159513,43.91
rec3_only,16,2029Q4,Japan,24.035709640462372,24.114480847674663,24.18951148324102,12.0,12.0,12.0,21.31030957651996,25.903931892487652,25.66179964886901,11.073764341999118,40.800648,40.613047,20.311903,33.121196976689234,12.971774785786994,71.96
rec3_only,16,2029Q4,Singapore,34.088101517779286,34.1637492030182,34.23491696745157,5.0,5.0,5.0,52.40832838553207,19.345598874877147,29.21307746567831,57.15474473605265,42.13708899999999,45.990356,20.415143,17.965208390730677,15.34206087466475,79.82
rec3_only,16,2029Q4,South Korea,38.69713940505068,38.77168548510082,38.83763639069488,3.0,3.0,3.0,32.092802697919524,52.12269274995637,28.39350725429778,23.05498752166051,48.873993999999996,50.010816000000005,25.094224,87.00656540851031,12.192815719335876,87.5
rec3_only,16,2029Q4,Spain,23.18682103679909,23.291514444366996,23.39383851713816,13.0,13.0,13.0,32.182436782399996,12.093946438741195,27.00025790048035,28.328127999999992,30.508564999999997,57.942934,16.287191455649754,6.6819999999999995,9.381613563358126,91.28
rec3_only,16,2029Q4,UAE,26.71301585517718,26.80172361527037,26.88601193087126,11.0,11.0,11.0,40.061609117504226,9.141506544257359,33.84084443736255,35.59070493755734,50.14824,45.262485999999996,7.100418,11.775805716785282,20.81068210957229,81.38
rec3_only,16,2029Q4,United Kingdom,33.420408073024156,33.509011579591544,33.596728766040414,6.0,6.0,6.0,37.38945935893333,30.785987475431945,31.792879862543003,35.37574299999999,31.680918,60.76709700000001,42.12923619820343,16.146,17.806689938856607,82.82
rec3_only,16,2029Q4,United States of America,76.97311898573061,77.02292410968899,77.08721720513235,1.0,1.0,1.0,73.72280236693332,75.87177900841203,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,74.15826045975227,85.5956,77.39
all_recommendations,1,2026Q1,Canada,32.86445341959999,32.86445341959999,32.86445341959999,5.0,5.0,5.0,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
all_recommendations,1,2026Q1,China,49.998453436799984,49.998453436799984,49.998453436799984,2.0,2.0,2.0,33.8013536816,70.8754281382221,42.51350548596991,17.608435999999998,63.96388299999999,65.70797,77.735177,62.022,28.162943,94.87
all_recommendations,1,2026Q1,France,26.344510560399996,26.344510560399996,26.344510560399996,10.0,10.0,10.0,31.81229328586667,21.848636188868372,24.93730215128101,23.834751999999998,37.703493,65.93375,28.084822,13.8,6.775143,91.2
all_recommendations,1,2026Q1,Germany,30.139545360399993,30.139545360399993,30.139545360399993,7.0,7.0,7.0,35.78758321866667,28.15290441150092,24.589001996746646,32.084827,35.029208999999994,58.791722,36.309284,17.625999999999998,8.126687,84.65
all_recommendations,1,2026Q1,India,28.832275047799993,28.832275047799993,28.832275047799993,8.0,8.0,8.0,46.630735780799995,19.170401434977578,16.58499368035787,55.65415699999999,18.771287,51.527429000000005,19.67744,18.516,5.005922,58.83
all_recommendations,1,2026Q1,Israel,27.65212443879999,27.65212443879999,27.65212443879999,9.0,9.0,9.0,39.33287399306666,19.141719615932473,22.95921425376169,39.53744699999999,30.116510999999996,57.058828,20.810449000000002,16.988,17.216745,43.91
all_recommendations,1,2026Q1,Japan,22.934060240999997,22.934060240999997,22.934060240999997,12.0,12.0,12.0,20.479713075200003,25.078310421524666,23.371209259861732,9.805549,40.800648,40.613047,20.311903,31.23,10.053349,71.96
all_recommendations,1,2026Q1,Singapore,33.038641044599984,33.038641044599984,33.038641044599984,4.0,4.0,4.0,51.814709428799986,18.36979568662622,27.01966435136234,56.248363999999995,42.13708899999999,45.990356,20.415143,15.729999999999999,12.547448000000001,79.82
all_recommendations,1,2026Q1,South Korea,37.781293510599994,37.781293510599994,37.781293510599994,3.0,3.0,3.0,31.255939021866666,51.83606237509893,26.064518629524198,21.777202999999997,48.873993999999996,50.010816000000005,25.094224,86.35000000000001,9.225467,87.5
all_recommendations,1,2026Q1,Spain,22.141652517199994,22.141652517199994,22.141652517199994,13.0,13.0,13.0,32.182436782399996,11.25003292218412,23.620785860105734,28.328127999999992,30.508564999999997,57.942934,14.789403,6.6819999999999995,5.075851,91.28
all_recommendations,1,2026Q1,UAE,25.56516333899999,25.56516333899999,25.56516333899999,11.0,11.0,11.0,39.10831308586666,8.077257411764707,31.87254024806832,34.13514299999999,50.14824,45.262485999999996,7.100418,9.338,18.302879,81.38
all_recommendations,1,2026Q1,United Kingdom,32.50625984399999,32.50625984399999,32.50625984399999,6.0,6.0,6.0,37.38945935893333,30.127651992614076,28.72639167954453,35.37574299999999,31.680918,60.76709700000001,40.96081399999999,16.146,13.899698,82.82
all_recommendations,1,2026Q1,United States of America,76.66639400359998,76.66639400359998,76.66639400359998,1.0,1.0,1.0,73.72280236693332,74.9313144711158,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.004,85.5956,77.39
all_recommendations,2,2026Q2,Canada,32.86445341959999,32.86445341959999,32.86445341959999,5.0,5.0,5.0,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
all_recommendations,2,2026Q2,China,50.09608857328992,50.10373547789662,50.11208368945459,2.0,2.0,2.0,33.8013536816,70.99604956326655,42.75449564105765,17.608435999999998,63.96388299999999,65.70797,77.84171721873241,62.15958136291509,28.469986933347545,94.87
all_recommendations,2,2026Q2,France,26.413122582481428,26.42020698027087,26.427127293597824,10.0,10.0,10.0,31.81229328586667,21.90131557905601,25.164154325286585,23.834751999999998,37.703493,65.93375,28.17831805252872,13.8,7.06417382688068,91.2
all_recommendations,2,2026Q2,Germany,30.20486386323524,30.211696134158817,30.218374908601167,7.0,7.0,7.0,35.78758321866667,28.19826015055673,24.812597489493278,32.084827,35.029208999999994,58.791722,36.38978194323997,17.625999999999998,8.411568511224853,84.65
all_recommendations,2,2026Q2,India,28.90464901632793,28.91007948062029,28.915055715949425,8.0,8.0,8.0,46.66735574719638,19.229841732415025,16.755230016827696,55.71007103663943,18.771287,51.527429000000005,19.67744,18.6521559924987,5.22281896962658,58.83
all_recommendations,2,2026Q2,Israel,27.720292992110235,27.72519278984909,27.72976961989263,9.0,9.0,9.0,39.375857121904666,19.203653070190406,23.096737195130764,39.60307677733815,30.116510999999996,57.058828,20.810449000000002,17.12986690337874,17.391962053278,43.91
all_recommendations,2,2026Q2,Japan,23.009059913078637,23.01473545454685,23.01987902396513,12.0,12.0,12.0,20.536466328438472,25.134647168575228,23.527453191672823,9.892204007998478,40.800648,40.613047,20.311903,31.359046893092852,10.252418341100245,71.96
all_recommendations,2,2026Q2,Singapore,33.11013822564623,33.11551049857354,33.12047713470961,4.0,4.0,4.0,51.8552704074762,18.436380167918237,27.169280823478466,56.31029546174095,42.13708899999999,45.990356,20.415143,15.882520706089444,12.738073339343812,79.82
all_recommendations,2,2026Q2,South Korea,37.8437478737262,37.848928782348864,37.853546299608276,3.0,3.0,3.0,31.31312050054811,51.85562076050104,26.22340048101135,21.864511853849912,48.873993999999996,50.010816000000005,25.094224,86.39480111121414,9.427897296791144,87.5
all_recommendations,2,2026Q2,Spain,22.21279598636597,22.220200569807293,22.2274786942645,13.0,13.0,13.0,32.182436782399996,11.307575895362781,23.851775913769714,28.328127999999992,30.508564999999997,57.942934,14.891531001554451,6.6819999999999995,5.370153871481726,91.28
all_recommendations,2,2026Q2,UAE,25.64341026260673,25.649644221998095,25.655477332215764,11.0,11.0,11.0,39.17345019035576,8.149877051980802,32.00715282401484,34.23459908380866,50.14824,45.262485999999996,7.100418,9.504345048978378,18.474387976296626,81.38
all_recommendations,2,2026Q2,United Kingdom,32.56842928736335,32.57476771184544,32.5809568165044,6.0,6.0,6.0,37.38945935893333,30.172541167022498,28.935972450190835,35.37574299999999,31.680918,60.76709700000001,41.0404838783625,16.146,14.16672344819651,82.82
all_recommendations,2,2026Q2,United States of America,76.68750632158263,76.69094951041379,76.69559335755388,1.0,1.0,1.0,73.72280236693332,74.99608763601634,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.15237164237945,85.5956,77.39
all_recommendations,3,2026Q3,Canada,32.86445341959999,32.86445341959999,32.86445341959999,5.0,5.0,5.0,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
all_recommendations,3,2026Q3,China,50.1932346921499,50.20844809818626,50.22504768584436,2.0,2.0,2.0,33.8013536816,71.1160175386307,42.99419347533487,17.608435999999998,63.96388299999999,65.70797,77.94767845319397,62.29643357978158,28.77538432945515,94.87
all_recommendations,3,2026Q3,France,26.481538543747135,26.495666637641204,26.509461662186474,10.0,10.0,10.0,31.81229328586667,21.95383108660578,25.39030089354668,23.834751999999998,37.703493,65.93375,28.271523244064845,13.8,7.352305646233823,91.2
all_recommendations,3,2026Q3,Germany,30.269997880537357,30.28362078400189,30.29693229261166,7.0,7.0,7.0,35.78758321866667,28.24347479044392,25.035488427650723,32.084827,35.029208999999994,58.791722,36.470029461878696,17.625999999999998,8.695552354193328,84.65
all_recommendations,3,2026Q3,India,28.976801824769833,28.987628056805292,28.997548071431428,8.0,8.0,8.0,46.703855417104066,19.28908693890916,16.924905691550496,55.76580139582258,18.771287,51.527429000000005,19.67744,18.78786510296352,5.439001603897756,58.83
all_recommendations,3,2026Q3,Israel,27.78825240836666,27.798021394685264,27.807143842572444,9.0,9.0,9.0,39.418699051282886,19.26538325063353,23.233807237644815,39.66849096103861,30.116510999999996,57.058828,20.810449000000002,17.27126818075632,17.56660207117544,43.91
all_recommendations,3,2026Q3,Japan,23.083828869524144,23.09514556885732,23.105399669437123,12.0,12.0,12.0,20.593033147396454,25.19079901094666,23.68318150508801,9.97857435453448,40.800648,40.613047,20.311903,31.487670237159378,10.45083073627535,71.96
all_recommendations,3,2026Q3,Singapore,33.18141443602473,33.192127208266974,33.202027796878234,4.0,4.0,4.0,51.89569814344922,18.502746110107577,27.31840547544582,56.37202347880075,42.13708899999999,45.990356,20.415143,16.03454081898358,12.92807205394885,79.82
all_recommendations,3,2026Q3,South Korea,37.90601343046345,37.9163415191353,37.92554535789569,3.0,3.0,3.0,31.370114138229653,51.87511495268706,26.38175979722096,21.951533898355535,48.873993999999996,50.010816000000005,25.094224,86.43945517923662,9.629661834904839,87.5
all_recommendations,3,2026Q3,Spain,22.283735406591852,22.298500527902384,22.313012494310648,13.0,13.0,13.0,32.182436782399996,11.364939855568782,24.08204910127643,28.328127999999992,30.508564999999997,57.942934,14.993341288605457,6.6819999999999995,5.663543388621109,91.28
all_recommendations,3,2026Q3,UAE,25.72142028504737,25.733848971630536,25.74547460945258,11.0,11.0,11.0,39.23837331963611,8.222258344901828,32.14132281351837,34.333728454656104,50.14824,45.262485999999996,7.100418,9.670144131433734,18.645333056187404,81.38
all_recommendations,3,2026Q3,United Kingdom,32.63041862944084,32.64306047821993,32.65539878286651,6.0,6.0,6.0,37.38945935893333,30.217290693718823,29.14489673037656,35.37574299999999,31.680918,60.76709700000001,41.1199059081873,16.146,14.432912466319152,82.82
all_recommendations,3,2026Q3,United States of America,76.70852243894909,76.71537487931947,76.72460869681439,1.0,1.0,1.0,73.72280236693332,75.06051751970323,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.29995695298787,85.5956,77.39
all_recommendations,4,2026Q4,Canada,32.86445341959999,32.865775612079446,32.87169919794228,5.0,5.0,5.0,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
all_recommendations,4,2026Q4,China,50.28989454003455,50.31259270747297,50.33734691827316,2.0,2.0,2.0,33.8013536816,71.23532985110985,43.23260896385926,17.608435999999998,63.96388299999999,65.70797,78.05307388037409,62.4325605148871,29.079147897476652,94.87
all_recommendations,4,2026Q4,France,26.549760931864075,26.57088878531032,26.59151260775231,10.0,10.0,10.0,31.81229328586667,22.0061832213474,25.615744057341907,23.834751999999998,37.703493,65.93375,28.36443847946067,13.8,7.639541262696239,91.2
all_recommendations,4,2026Q4,Germany,30.33494793653562,30.355316468129693,30.375220310085993,7.0,7.0,7.0,35.78758321866667,28.288548770114105,25.25767706821708,32.084827,35.029208999999994,58.791722,36.550027334973116,17.625999999999998,8.978641404531501,84.65
all_recommendations,4,2026Q4,India,29.04873415327531,29.064921623622148,29.07975312157158,8.0,8.0,8.0,46.7402351856967,19.348137694774355,17.09402728161791,55.821348680929404,18.771287,51.527429000000005,19.67744,18.923128798120587,5.65447828264168,58.83
all_recommendations,4,2026Q4,Israel,27.856003334311627,27.870611044409756,27.884247940844716,9.0,9.0,9.0,39.461400245041155,19.326910824433483,23.370429502721926,39.73369025932587,30.116510999999996,57.058828,20.810449000000002,17.412205360379048,17.740671578856592,43.91
all_recommendations,4,2026Q4,Japan,23.158367830173557,23.17529114704258,23.190623213624633,12.0,12.0,12.0,20.64941414451004,25.246766555520654,23.838395912281385,10.064660974720123,40.800648,40.613047,20.311903,31.61587142234368,10.648588366994783,71.96
all_recommendations,4,2026Q4,Singapore,33.25247037024394,33.268491087608616,33.28329380118442,4.0,4.0,4.0,51.935993074421,18.568894230468572,27.46703948027221,56.43354871949462,42.13708899999999,45.990356,20.415143,16.186061981695687,13.117445638336457,79.82
all_recommendations,4,2026Q4,South Korea,37.96809032142757,37.98353129796251,37.997293217365495,3.0,3.0,3.0,31.42692055196848,51.894545162347654,26.539598303579616,22.038270075684764,48.873993999999996,50.010816000000005,25.094224,86.48396268668273,9.830762812695482,87.5
all_recommendations,4,2026Q4,Spain,22.354471955756523,22.376555946836344,22.398254918103603,13.0,13.0,13.0,32.182436782399996,11.42212535970147,24.31160367305191,28.328127999999992,30.508564999999997,57.942934,15.094834849545071,6.6819999999999995,5.956017322297743,91.28
all_recommendations,4,2026Q4,UAE,25.79919410103863,25.81777850228534,25.835156248825314,11.0,11.0,11.0,39.30308317661569,8.294402072815236,32.27505167173837,34.432532185793484,50.14824,45.262485999999996,7.100418,9.835399039300638,18.815716093681168,81.38
all_recommendations,4,2026Q4,United Kingdom,32.69222908339003,32.71113991181003,32.72958549401755,6.0,6.0,6.0,37.38945935893333,30.261901007139286,29.3531675997283,35.37574299999999,31.680918,60.76709700000001,41.19908086051734,16.146,14.698268978099431,82.82
all_recommendations,4,2026Q4,United States of America,76.72944279404815,76.7396708000147,76.75344118104442,1.0,1.0,1.0,73.72280236693332,75.12460594147907,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.44676009918257,85.5956,77.39
all_recommendations,5,2027Q1,Canada,32.86951007820834,32.88493501264402,32.92894883138183,5.0,5.0,5.0,44.87074588401654,23.13710140226853,29.604801026011152,41.96253082290799,40.92203799999999,69.81874599999999,28.821981,15.8,10.309951151793484,100.0
all_recommendations,5,2027Q1,China,50.386070475122565,50.41616522892849,50.448984832491064,2.0,2.0,2.0,33.8013536816,71.35399980706815,43.46974796920628,17.608435999999998,63.96388299999999,65.70797,78.15789338490418,62.56796601203958,29.381285106879925,94.87
all_recommendations,5,2027Q1,France,26.617789660760074,26.645874679026,26.673278580744526,10.0,10.0,10.0,31.81229328586667,22.058372491524544,25.84048601106724,23.834751999999998,37.703493,65.93375,28.45706466075353,13.8,7.925883472131785,91.2
all_recommendations,5,2027Q1,Germany,30.399710396452697,30.426787929390887,30.453240039053895,7.0,7.0,7.0,35.78758321866667,28.333482527153365,25.479165660840447,32.084827,35.029208999999994,58.791722,36.629776339156564,17.625999999999998,9.260838528500857,84.65
all_recommendations,5,2027Q1,India,29.120446679889454,29.141955709170787,29.161671870164636,8.0,8.0,8.0,46.77649544684975,19.406994638223374,17.262595626344172,55.87671349335772,18.771287,51.527429000000005,19.67744,19.057948539882055,5.869250075222961,58.83
all_recommendations,5,2027Q1,Israel,27.92354641467214,27.94296297483776,27.961082793015784,9.0,9.0,9.0,39.50396116549561,19.388236456572145,23.506602052431134,39.79867537809794,30.116510999999996,57.058828,20.810449000000002,17.55267996547734,17.914168107216664,43.91
all_recommendations,5,2027Q1,Japan,23.232677512585614,23.25517298832953,23.275550689133304,12.0,12.0,12.0,20.705609930203476,25.302550407187045,23.993098119711732,10.15046480059569,40.800648,40.613047,20.311903,31.743651834227236,10.845693407446195,71.96
all_recommendations,5,2027Q1,Singapore,33.32330672059634,33.344603080393505,33.364275467022665,4.0,4.0,4.0,51.97615563665558,18.63482524392137,27.615184609537938,56.494871849942356,42.13708899999999,45.990356,20.415143,16.337085831846473,13.306196349665179,79.82
all_recommendations,5,2027Q1,South Korea,38.02997926458811,38.05050230538061,38.068787613907354,3.0,3.0,3.0,31.483540356794713,51.91391159948195,26.696917719793287,22.12472132491049,48.873993999999996,50.010816000000005,25.094224,86.5283241145837,10.031202421228855,87.5
all_recommendations,5,2027Q1,Spain,22.425006032474073,22.45436836334497,22.483206606629295,13.0,13.0,13.0,32.182436782399996,11.47913296292771,24.540425618504308,28.328127999999992,30.508564999999997,57.942934,15.196012669690521,6.6819999999999995,6.247557821710927,91.28
all_recommendations,5,2027Q1,UAE,25.876730870729233,25.90143371163268,25.92452337591326,11.0,11.0,11.0,39.367580461893404,8.366309015440901,32.40834084904989,34.53101134694636,50.14824,45.262485999999996,7.100418,10.000111558632296,18.985538936691032,81.38
all_recommendations,5,2027Q1,United Kingdom,32.75386295843978,32.77900312803854,32.80351926256668,6.0,6.0,6.0,37.38945935893333,30.3063725403686,29.560793286797683,35.37574299999999,31.680918,60.76709700000001,41.2780095039969,16.146,14.962803467479539,82.82
all_recommendations,5,2027Q1,United States of America,76.75026782323114,76.76383795854187,76.78209196259867,1.0,1.0,1.0,73.72280236693332,75.1883547110047,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.59278522623498,85.5956,77.39
all_recommendations,6,2027Q2,Canada,32.97329401624196,33.026307354599844,33.093616584432446,5.0,5.0,5.0,45.11375804119194,23.13710140226853,29.8088708507768,42.3335795156636,40.92203799999999,69.81874599999999,28.821981,15.8,10.56995514096381,100.0
all_recommendations,6,2027Q2,China,50.481760482533026,50.519186672691575,50.5599744900224,2.0,2.0,2.0,33.8013536816,71.47202405409959,43.70561524151148,17.608435999999998,63.96388299999999,65.70797,78.26213807655807,62.70265389467569,29.68180200978069,94.87
all_recommendations,6,2027Q2,France,26.68562476890954,26.720625070754483,26.754762197585595,10.0,10.0,10.0,31.81229328586667,22.110399403799768,26.064525027468427,23.834751999999998,37.703493,65.93375,28.54940268717459,13.8,8.211330073857447,91.2
all_recommendations,6,2027Q2,Germany,30.464284003540175,30.49803586872236,30.530991770737607,7.0,7.0,7.0,35.78758321866667,28.378276497786462,25.69995644784323,32.084827,35.029208999999994,58.791722,36.709277248646295,17.625999999999998,9.542146583029275,84.65
all_recommendations,6,2027Q2,India,29.191940080559416,29.218737531686884,29.243305317486918,8.0,8.0,8.0,46.81263659314484,19.465658405374278,17.430612235966485,55.931896432529776,18.771287,51.527429000000005,19.67744,19.192325785361867,6.083318905824656,58.83
all_recommendations,6,2027Q2,Israel,27.990882292166184,28.01507345527316,28.0376494014591,9.0,9.0,9.0,39.546382273443655,19.449360809848848,23.64232618870834,39.86344702093392,30.116510999999996,57.058828,20.810449000000002,17.692693514282162,18.087093315043422,43.91
all_recommendations,6,2027Q2,Japan,23.306764012352925,23.33478994852363,23.360181622861127,12.0,12.0,12.0,20.76162111289577,25.35815116885032,24.1472898281417,10.235986761139708,40.800648,40.613047,20.311903,31.87101285384384,11.042148024559818,71.96
all_recommendations,6,2027Q2,Singapore,33.39392702836286,33.4204641278388,33.44497347761581,4.0,4.0,4.0,52.01618626498387,18.700539863039644,27.762842478453756,56.555993534075554,42.13708899999999,45.990356,20.415143,16.487614001681756,13.49432624586414,79.82
all_recommendations,6,2027Q2,South Korea,38.09168083138706,38.11725392950826,38.14003131435227,3.0,3.0,3.0,31.53997416571812,51.93321447339984,26.853719759866337,22.210888582020743,48.873993999999996,50.010816000000005,25.094224,86.572539942392,10.23098284430639,87.5
all_recommendations,6,2027Q2,Spain,22.49533641702151,22.531940423634225,22.567867995875783,13.0,13.0,13.0,32.182436782399996,11.535963218687282,24.768547778962358,28.328127999999992,30.508564999999997,57.942934,15.296875731293767,6.6819999999999995,6.538206729776395,91.28
all_recommendations,6,2027Q2,UAE,25.954032102340847,25.98481549782553,26.013577099497777,11.0,11.0,11.0,39.431865873766725,8.437979949939557,32.54119179105942,34.62916700432622,50.14824,45.262485999999996,7.100418,10.164283469619853,19.154803427054457,81.38
all_recommendations,6,2027Q2,United Kingdom,32.81532114955177,32.84665007791582,32.87720043362774,6.0,6.0,6.0,37.38945935893333,30.350705725144188,29.76777254854638,35.37574299999999,31.680918,60.76709700000001,41.356692604879036,16.146,15.22651435071272,82.82
all_recommendations,6,2027Q2,United States of America,76.77099796086121,76.78787703730757,76.81056218656967,1.0,1.0,1.0,73.72280236693332,75.25176562835026,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.73803645744763,85.5956,77.39
all_recommendations,7,2027Q3,Canada,33.26135695984436,33.3433718377205,33.44137433596563,5.0,5.0,5.0,45.4304674037182,23.18475479097961,30.552240647959835,42.817154478804255,40.92203799999999,69.81874599999999,28.88424409045996,15.822835214969594,11.51707759240064,100.0
all_recommendations,7,2027Q3,China,50.57697855600909,50.62165088209401,50.67031463052836,2.0,2.0,2.0,33.8013536816,71.58941973886306,43.94017914989422,17.608435999999998,63.96388299999999,65.70797,78.36583173764674,62.83662796596893,29.980658305486983,94.87
all_recommendations,7,2027Q3,France,26.753267017262456,26.79514071003598,26.835973268515925,10.0,10.0,10.0,31.81229328586667,22.162264463259426,26.287846330263285,23.834751999999998,37.703493,65.93375,28.641453455157535,13.8,8.495862241511613,91.2
all_recommendations,7,2027Q3,Germany,30.528682647272138,30.56906127549972,30.608475498729106,7.0,7.0,7.0,35.78758321866667,28.422931116881088,25.920069591724754,32.084827,35.029208999999994,58.791722,36.78853083525104,17.625999999999998,9.822591257021333,84.65
all_recommendations,7,2027Q3,India,29.26321502914089,29.295272565592015,29.32465446030871,8.0,8.0,8.0,46.84865901587394,19.524129630257317,17.598078917210792,55.986898095898724,18.771287,51.527429000000005,19.67744,19.32626198689153,6.296687076384109,58.83
all_recommendations,7,2027Q3,Israel,28.058011607509005,28.08695302597668,28.113948709455233,9.0,9.0,9.0,39.58866402816899,19.510284544887526,23.77760771573008,39.92800588910167,30.116510999999996,57.058828,20.810449000000002,17.832247520041456,18.259454597399106,43.91
all_recommendations,7,2027Q3,Japan,23.380625951038258,23.41414397486605,23.44451600707338,12.0,12.0,12.0,20.817448299007275,25.41356944143617,24.300972732656906,10.321227782279015,40.800648,40.613047,20.311903,31.997955857694564,11.237954378032814,71.96
all_recommendations,7,2027Q3,Singapore,33.46433576584247,33.496079848453356,33.52538924888624,4.0,4.0,4.0,52.05608539280844,18.766038798058325,27.910015856865158,56.61691443364482,42.13708899999999,45.990356,20.415143,16.637648118090098,13.681838855974831,79.82
all_recommendations,7,2027Q3,South Korea,38.1531928779581,38.18378677172157,38.211028771104374,3.0,3.0,3.0,31.596222589734737,51.952453992724244,27.010006132120548,22.296772779928844,48.873993999999996,50.010816000000005,25.094224,86.61661064798645,10.430106258489342,87.5
all_recommendations,7,2027Q3,Spain,22.565464201230707,22.609269844338492,22.6522405275235,13.0,13.0,13.0,32.182436782399996,11.592616678698237,24.995967402898906,28.328127999999992,30.508564999999997,57.942934,15.397425013551038,6.6819999999999995,6.827960540791922,91.28
all_recommendations,7,2027Q3,UAE,26.031098514999034,26.067924499910657,26.10231852443158,11.0,11.0,11.0,39.49594010823919,8.509415650921193,32.67360593862045,34.72700022064208,50.14824,45.262485999999996,7.100418,10.327916546611625,19.3235114005532,81.38
all_recommendations,7,2027Q3,United Kingdom,32.87660333904079,32.91408998914264,32.950629878573636,6.0,6.0,6.0,37.38945935893333,30.394900991860354,29.974107406116428,35.37574299999999,31.680918,60.76709700000001,41.43513092703306,16.146,15.489404202922433,82.82
all_recommendations,7,2027Q3,United States of America,76.79163363932221,76.81178871510177,76.83885299083356,1.0,1.0,1.0,73.72280236693332,75.31484048404587,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.88251789427065,85.5956,77.39
all_recommendations,8,2027Q4,Canada,33.670667478920244,33.77924773719466,33.89457714938349,4.0,4.0,4.0,45.801912830691855,23.261299373530406,31.63854921990589,43.384304458914684,40.92203799999999,69.81874599999999,28.945472477825362,15.919520816197634,12.90113602681274,100.0
